DISTRICT_ASSIGNED,LastInspYear,LastInspQuarter,LastInspMonthNum,StatusCurrent,TotalCases,Cases_NoInspection,Cases_Habitability,Cases_Retaliation,Cases_Retaliation_DuringMoratorium,Cases_WithNOV
4.0,2020.0,Q1,1.0,Closed,1,0,0,0,0,0
4.0,2020.0,Q1,1.0,Completed,55,0,9,0,0,0
4.0,2020.0,Q1,1.0,NOV Issued,1,0,0,0,0,0
4.0,2020.0,Q1,1.0,Warning,1,0,0,0,0,0
4.0,2020.0,Q1,2.0,Closed,7,0,0,0,0,0
4.0,2020.0,Q1,2.0,Completed,57,0,3,0,0,0
4.0,2020.0,Q1,3.0,Closed,2,0,0,0,0,0
4.0,2020.0,Q1,3.0,Completed,41,0,3,0,0,0
4.0,2020.0,Q2,4.0,Closed,5,0,0,0,0,0
4.0,2020.0,Q2,4.0,Completed,28,0,5,0,0,0
4.0,2020.0,Q2,5.0,Closed,1,0,0,0,0,0
4.0,2020.0,Q2,5.0,Completed,30,0,1,0,0,0
4.0,2020.0,Q2,5.0,Compliance Achieved,1,0,0,0,0,0
4.0,2020.0,Q2,5.0,EO Repair Restore Issued,1,0,0,0,0,0
4.0,2020.0,Q2,6.0,Completed,30,0,5,0,0,0
4.0,2020.0,Q3,7.0,Closed,2,0,0,0,0,0
4.0,2020.0,Q3,7.0,Completed,42,0,6,0,0,0
4.0,2020.0,Q3,8.0,Closed,10,0,0,0,0,0
4.0,2020.0,Q3,8.0,Completed,59,0,11,0,0,0
4.0,2020.0,Q3,9.0,Closed,1,0,0,0,0,0
4.0,2020.0,Q3,9.0,Completed,48,0,15,0,0,0
4.0,2020.0,Q3,9.0,NOV Issued,2,0,2,0,0,0
4.0,2020.0,Q4,10.0,Closed,1,0,0,0,0,0
4.0,2020.0,Q4,10.0,Completed,76,0,23,0,0,0
4.0,2020.0,Q4,10.0,NOV Issued,1,0,0,0,0,0
4.0,2020.0,Q4,11.0,Closed,1,0,0,0,0,0
4.0,2020.0,Q4,11.0,Completed,43,0,12,0,0,0
4.0,2020.0,Q4,12.0,Closed,2,0,1,0,0,0
4.0,2020.0,Q4,12.0,Completed,57,0,30,1,1,0
4.0,2021.0,Q1,1.0,Closed,1,0,0,0,0,0
4.0,2021.0,Q1,1.0,Completed,20,0,9,0,0,0
4.0,2021.0,Q1,2.0,Closed,4,0,1,0,0,0
4.0,2021.0,Q1,2.0,Completed,42,0,16,1,1,0
4.0,2021.0,Q1,2.0,NOV Issued,1,0,1,0,0,0
4.0,2021.0,Q1,3.0,Closed,2,0,1,0,0,0
4.0,2021.0,Q1,3.0,Completed,43,0,16,0,0,0
4.0,2021.0,Q1,3.0,EO Vacate Close Issued,1,0,0,0,0,0
4.0,2021.0,Q2,4.0,Closed,3,0,1,0,0,0
4.0,2021.0,Q2,4.0,Completed,54,0,21,0,0,0
4.0,2021.0,Q2,5.0,Closed,2,0,1,0,0,0
4.0,2021.0,Q2,5.0,Completed,39,0,15,0,0,0
4.0,2021.0,Q2,6.0,Closed,2,0,0,0,0,0
4.0,2021.0,Q2,6.0,Completed,31,0,12,0,0,0
4.0,2021.0,Q2,6.0,EO Vacate Close Issued,1,0,0,0,0,0
4.0,2021.0,Q2,6.0,Referred to Law,1,0,1,0,0,0
4.0,2021.0,Q3,7.0,Completed,26,0,5,0,0,0
4.0,2021.0,Q3,8.0,Completed,69,0,12,0,0,0
4.0,2021.0,Q3,9.0,Completed,53,0,16,0,0,0
4.0,2021.0,Q4,10.0,Completed,50,0,13,2,2,0
4.0,2021.0,Q4,10.0,NOV Issued,1,0,1,0,0,0
4.0,2021.0,Q4,11.0,Closed,1,0,0,0,0,0
4.0,2021.0,Q4,11.0,Completed,35,0,7,0,0,0
4.0,2021.0,Q4,12.0,Completed,33,0,15,1,1,0
4.0,2022.0,Q1,1.0,Completed,30,0,10,0,0,0
4.0,2022.0,Q1,2.0,Completed,38,0,11,0,0,0
4.0,2022.0,Q1,2.0,Referred to Law,1,0,1,0,0,0
4.0,2022.0,Q1,3.0,Closed,2,0,1,0,0,0
4.0,2022.0,Q1,3.0,Completed,60,0,18,2,1,0
4.0,2022.0,Q2,4.0,Closed,1,0,1,0,0,0
4.0,2022.0,Q2,4.0,Completed,37,0,12,0,0,0
4.0,2022.0,Q2,5.0,Completed,23,0,7,0,0,0
4.0,2022.0,Q2,5.0,Compliance Achieved,1,0,1,0,0,0
4.0,2022.0,Q2,5.0,Under Investigation,1,0,1,0,0,0
4.0,2022.0,Q2,6.0,Completed,29,0,8,0,0,0
4.0,2022.0,Q3,7.0,Completed,20,0,5,0,0,0
4.0,2022.0,Q3,8.0,Completed,27,0,4,0,0,0
4.0,2022.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
4.0,2022.0,Q3,9.0,Completed,26,0,4,0,0,0
4.0,2022.0,Q4,10.0,Completed,36,0,7,0,0,0
4.0,2022.0,Q4,10.0,Compliance Achieved,1,0,0,0,0,0
4.0,2022.0,Q4,10.0,NOV Issued,1,0,1,1,0,0
4.0,2022.0,Q4,11.0,Completed,39,0,7,0,0,0
4.0,2022.0,Q4,11.0,EO Vacate Close Issued,1,0,0,0,0,0
4.0,2022.0,Q4,11.0,Referred to Law,1,0,0,0,0,0
4.0,2022.0,Q4,11.0,Warning,1,0,1,1,0,0
4.0,2022.0,Q4,12.0,Closed,3,0,1,0,0,0
4.0,2022.0,Q4,12.0,Completed,27,0,6,0,0,0
4.0,2022.0,Q4,12.0,Referred to Law,1,0,1,0,0,0
4.0,2022.0,Q4,12.0,Under Investigation,1,0,1,0,0,0
4.0,2023.0,Q1,1.0,Closed,1,0,1,0,0,0
4.0,2023.0,Q1,1.0,Completed,31,0,3,0,0,0
4.0,2023.0,Q1,2.0,Citation Issued,1,0,0,0,0,0
4.0,2023.0,Q1,2.0,Completed,56,0,3,0,0,0
4.0,2023.0,Q1,2.0,EO Repair Restore Issued,1,0,0,0,0,0
4.0,2023.0,Q1,3.0,Completed,61,0,10,0,0,0
4.0,2023.0,Q1,3.0,Hazard Correction Order Issued,1,0,0,0,0,0
4.0,2023.0,Q2,4.0,Closed,1,0,0,0,0,0
4.0,2023.0,Q2,4.0,Completed,50,0,5,0,0,0
4.0,2023.0,Q2,4.0,Referred to Law,2,0,1,0,0,0
4.0,2023.0,Q2,4.0,Warning,1,0,0,0,0,0
4.0,2023.0,Q2,5.0,Completed,69,0,7,0,0,0
4.0,2023.0,Q2,5.0,Initiated,1,0,0,0,0,0
4.0,2023.0,Q2,5.0,Under Investigation,1,0,1,0,0,0
4.0,2023.0,Q2,5.0,Withdrawn,1,0,0,0,0,0
4.0,2023.0,Q2,6.0,Closed,2,0,0,0,0,0
4.0,2023.0,Q2,6.0,Completed,62,0,5,1,0,0
4.0,2023.0,Q2,6.0,NOV Issued,1,0,0,0,0,0
4.0,2023.0,Q2,6.0,Withdrawn,1,0,0,0,0,0
4.0,2023.0,Q3,7.0,Closed,6,0,0,0,0,0
4.0,2023.0,Q3,7.0,Completed,67,0,8,0,0,0
4.0,2023.0,Q3,8.0,Completed,35,0,6,0,0,0
4.0,2023.0,Q3,8.0,EO Vacate Close Issued,1,0,0,0,0,0
4.0,2023.0,Q3,8.0,NOV Issued,1,0,0,0,0,0
4.0,2023.0,Q3,8.0,Under Investigation,4,0,0,0,0,0
4.0,2023.0,Q3,9.0,Closed,2,0,0,0,0,0
4.0,2023.0,Q3,9.0,Completed,47,0,5,1,0,0
4.0,2023.0,Q3,9.0,Under Investigation,2,0,0,0,0,0
4.0,2023.0,Q4,10.0,Closed,3,0,0,0,0,0
4.0,2023.0,Q4,10.0,Completed,48,0,11,0,0,0
4.0,2023.0,Q4,10.0,Initiated,1,0,0,0,0,0
4.0,2023.0,Q4,10.0,NOV Issued,2,0,0,0,0,0
4.0,2023.0,Q4,10.0,Under Investigation,6,0,0,0,0,0
4.0,2023.0,Q4,11.0,Closed,1,0,0,0,0,0
4.0,2023.0,Q4,11.0,Completed,59,0,12,0,0,0
4.0,2023.0,Q4,11.0,Initiated,1,0,0,0,0,0
4.0,2023.0,Q4,11.0,Under Investigation,5,0,1,0,0,0
4.0,2023.0,Q4,12.0,Closed,3,0,0,0,0,0
4.0,2023.0,Q4,12.0,Completed,44,0,6,0,0,0
4.0,2023.0,Q4,12.0,NOV Issued,3,0,2,0,0,0
4.0,2023.0,Q4,12.0,Under Investigation,7,0,2,0,0,0
4.0,2024.0,Q1,1.0,Closed,1,0,1,0,0,0
4.0,2024.0,Q1,1.0,Completed,49,0,4,0,0,0
4.0,2024.0,Q1,1.0,NOV Issued,3,0,1,0,0,0
4.0,2024.0,Q1,1.0,Under Investigation,7,0,4,0,0,0
4.0,2024.0,Q1,2.0,Completed,46,0,6,2,0,0
4.0,2024.0,Q1,2.0,Under Investigation,1,0,0,0,0,0
4.0,2024.0,Q1,3.0,Closed,1,0,0,0,0,0
4.0,2024.0,Q1,3.0,Completed,39,0,3,0,0,0
4.0,2024.0,Q1,3.0,NOV Issued,1,0,0,0,0,0
4.0,2024.0,Q1,3.0,Under Investigation,1,0,0,0,0,0
4.0,2024.0,Q2,4.0,Citation Issued,2,0,0,0,0,0
4.0,2024.0,Q2,4.0,Closed,3,0,0,0,0,0
4.0,2024.0,Q2,4.0,Completed,78,0,12,0,0,0
4.0,2024.0,Q2,4.0,NOV Issued,2,0,0,0,0,0
4.0,2024.0,Q2,4.0,Under Investigation,1,0,1,0,0,0
4.0,2024.0,Q2,4.0,Warning,1,0,0,0,0,0
4.0,2024.0,Q2,5.0,Completed,37,0,6,0,0,0
4.0,2024.0,Q2,5.0,Under Investigation,5,0,1,0,0,0
4.0,2024.0,Q2,6.0,Closed,3,0,0,0,0,0
4.0,2024.0,Q2,6.0,Completed,47,0,5,0,0,0
4.0,2024.0,Q2,6.0,NOV Issued,2,0,0,0,0,0
4.0,2024.0,Q2,6.0,Under Investigation,1,0,1,0,0,0
4.0,2024.0,Q3,7.0,Closed,3,0,0,0,0,0
4.0,2024.0,Q3,7.0,Completed,59,0,7,0,0,0
4.0,2024.0,Q3,7.0,NOV Issued,2,0,0,0,0,0
4.0,2024.0,Q3,7.0,Under Investigation,1,0,1,0,0,0
4.0,2024.0,Q3,7.0,Warning,1,0,0,0,0,0
4.0,2024.0,Q3,8.0,Closed,2,0,0,0,0,0
4.0,2024.0,Q3,8.0,Completed,69,0,3,0,0,0
4.0,2024.0,Q3,8.0,EO Vacate Close Issued,3,0,0,0,0,0
4.0,2024.0,Q3,8.0,NOV Issued,2,0,0,0,0,0
4.0,2024.0,Q3,8.0,Under Investigation,5,0,0,0,0,0
4.0,2024.0,Q3,8.0,Warning,1,0,0,0,0,0
4.0,2024.0,Q3,9.0,Closed,4,0,1,0,0,0
4.0,2024.0,Q3,9.0,Completed,58,0,5,0,0,0
4.0,2024.0,Q3,9.0,NOV Issued,1,0,1,0,0,0
4.0,2024.0,Q3,9.0,Under Investigation,1,0,0,0,0,0
4.0,2024.0,Q4,10.0,Citation Issued,1,0,0,0,0,0
4.0,2024.0,Q4,10.0,Closed,2,0,0,0,0,0
4.0,2024.0,Q4,10.0,Completed,63,0,4,0,0,0
4.0,2024.0,Q4,10.0,Compliance Achieved,1,0,0,0,0,0
4.0,2024.0,Q4,10.0,Under Investigation,4,0,0,0,0,0
4.0,2024.0,Q4,11.0,Citation Issued,1,0,0,0,0,0
4.0,2024.0,Q4,11.0,Closed,1,0,0,0,0,0
4.0,2024.0,Q4,11.0,Completed,40,0,3,0,0,0
4.0,2024.0,Q4,11.0,Under Investigation,2,0,0,0,0,0
4.0,2024.0,Q4,12.0,Closed,1,0,0,0,0,0
4.0,2024.0,Q4,12.0,Completed,45,0,9,0,0,0
4.0,2024.0,Q4,12.0,Compliance Achieved,1,0,0,0,0,0
4.0,2024.0,Q4,12.0,Under Investigation,3,0,0,0,0,0
4.0,2025.0,Q1,1.0,Closed,1,0,0,0,0,0
4.0,2025.0,Q1,1.0,Completed,52,0,8,0,0,0
4.0,2025.0,Q1,1.0,NOV Issued,1,0,1,0,0,0
4.0,2025.0,Q1,1.0,Referred to Law,1,0,1,0,0,0
4.0,2025.0,Q1,1.0,Under Investigation,1,0,0,0,0,0
4.0,2025.0,Q1,1.0,Warning,1,0,0,0,0,0
4.0,2025.0,Q1,2.0,Closed,1,0,0,0,0,0
4.0,2025.0,Q1,2.0,Completed,39,0,4,0,0,0
4.0,2025.0,Q1,2.0,Under Investigation,2,0,0,0,0,0
4.0,2025.0,Q1,3.0,Citation Issued,1,0,0,0,0,0
4.0,2025.0,Q1,3.0,Closed,1,0,1,0,0,0
4.0,2025.0,Q1,3.0,Completed,38,0,4,0,0,0
4.0,2025.0,Q1,3.0,NOV Issued,1,0,0,0,0,0
4.0,2025.0,Q1,3.0,Under Investigation,3,0,2,0,0,0
4.0,2025.0,Q1,3.0,Warning,1,0,0,0,0,0
4.0,2025.0,Q2,4.0,Closed,1,0,0,0,0,0
4.0,2025.0,Q2,4.0,Completed,72,0,6,0,0,0
4.0,2025.0,Q2,4.0,NOV Issued,2,0,0,0,0,0
4.0,2025.0,Q2,4.0,Under Investigation,3,0,0,0,0,0
4.0,2025.0,Q2,4.0,Warning,1,0,0,0,0,0
4.0,2025.0,Q2,5.0,Closed,1,0,0,0,0,0
4.0,2025.0,Q2,5.0,Completed,65,0,6,0,0,0
4.0,2025.0,Q2,5.0,Initiated,1,0,1,0,0,0
4.0,2025.0,Q2,5.0,NOV Issued,3,0,1,0,0,0
4.0,2025.0,Q2,5.0,Under Investigation,3,0,0,0,0,0
4.0,2025.0,Q2,6.0,Citation Issued,1,0,0,0,0,0
4.0,2025.0,Q2,6.0,Closed,1,0,0,0,0,0
4.0,2025.0,Q2,6.0,Completed,46,0,5,0,0,0
4.0,2025.0,Q2,6.0,EO Vacate Close Issued,1,0,0,0,0,0
4.0,2025.0,Q2,6.0,NOV Issued,3,0,0,0,0,0
4.0,2025.0,Q2,6.0,Warning,1,0,0,0,0,0
4.0,2025.0,Q3,7.0,Citation Issued,1,0,0,0,0,0
4.0,2025.0,Q3,7.0,Completed,57,0,1,0,0,0
4.0,2025.0,Q3,7.0,Initiated,1,0,0,0,0,0
4.0,2025.0,Q3,7.0,NOV Issued,1,0,1,0,0,0
4.0,2025.0,Q3,7.0,Under Investigation,1,0,0,0,0,0
4.0,2025.0,Q3,7.0,Warning,3,0,0,0,0,0
4.0,2025.0,Q3,8.0,Citation Issued,1,0,0,0,0,0
4.0,2025.0,Q3,8.0,Closed,1,0,0,0,0,0
4.0,2025.0,Q3,8.0,Completed,53,0,3,0,0,0
4.0,2025.0,Q3,8.0,Compliance Achieved,1,0,0,0,0,0
4.0,2025.0,Q3,8.0,NOV Issued,4,0,1,0,0,0
4.0,2025.0,Q3,8.0,Under Investigation,6,0,0,0,0,0
4.0,2025.0,Q3,9.0,Closed,2,0,1,0,0,0
4.0,2025.0,Q3,9.0,Completed,40,0,3,0,0,0
4.0,2025.0,Q3,9.0,Initiated,1,0,0,0,0,0
4.0,2025.0,Q3,9.0,NOV Issued,2,0,1,0,0,0
4.0,2025.0,Q3,9.0,Under Investigation,9,0,0,0,0,0
4.0,2025.0,Q4,10.0,Completed,30,0,4,0,0,0
4.0,2025.0,Q4,10.0,Initiated,5,0,1,0,0,0
4.0,2025.0,Q4,10.0,NOV Issued,2,0,0,0,0,0
4.0,2025.0,Q4,10.0,Under Investigation,3,0,1,0,0,0
4.0,2025.0,Q4,10.0,Warning,1,0,0,0,0,0
4.0,,,,Application Completed,4,4,4,0,0,0
4.0,,,,Citation Issued,12,12,4,0,0,0
4.0,,,,Closed,1893,1893,1100,57,16,0
4.0,,,,Completed,7510,7510,2099,133,25,0
4.0,,,,Compliance Achieved,6,6,2,0,0,0
4.0,,,,Hazard Correction Order Issued,15,15,0,0,0,0
4.0,,,,Initiated,85,85,51,0,0,0
4.0,,,,Issued,16,16,16,0,0,0
4.0,,,,NOV Issued,55,55,26,2,2,0
4.0,,,,Open Duplicate,77,77,22,0,0,0
4.0,,,,Referred to Law,6,6,1,0,0,0
4.0,,,,Reviews Completed,8,8,8,0,0,0
4.0,,,,Reviews In Process,6,6,6,0,0,0
4.0,,,,Under Investigation,833,833,375,23,0,0
4.0,,,,Warning,8,8,4,1,0,0
4.0,,,,Withdrawn,1,1,1,0,0,0
5.0,2002.0,Q3,8.0,Completed,1,0,0,0,0,0
5.0,2002.0,Q4,12.0,Completed,1,0,0,0,0,0
5.0,2003.0,Q4,11.0,Completed,13,0,1,0,0,0
5.0,2003.0,Q4,12.0,Completed,24,0,3,0,0,0
5.0,2004.0,Q1,1.0,Completed,34,0,1,0,0,0
5.0,2004.0,Q1,2.0,Completed,51,0,2,0,0,0
5.0,2004.0,Q1,3.0,Completed,78,0,3,0,0,0
5.0,2004.0,Q2,4.0,Completed,42,0,3,0,0,0
5.0,2004.0,Q2,5.0,Completed,55,0,5,0,0,0
5.0,2004.0,Q2,6.0,Completed,64,0,2,0,0,0
5.0,2004.0,Q3,7.0,Completed,55,0,7,0,0,0
5.0,2004.0,Q3,8.0,Closed,1,0,1,0,0,0
5.0,2004.0,Q3,8.0,Completed,84,0,5,0,0,0
5.0,2004.0,Q3,9.0,Completed,54,0,6,0,0,0
5.0,2004.0,Q4,10.0,Completed,74,0,14,0,0,0
5.0,2004.0,Q4,11.0,Completed,47,0,5,0,0,0
5.0,2004.0,Q4,12.0,Completed,50,0,6,0,0,0
5.0,2005.0,Q1,1.0,Completed,41,0,6,0,0,0
5.0,2005.0,Q1,2.0,Completed,50,0,5,0,0,0
5.0,2005.0,Q1,3.0,Completed,72,0,11,0,0,0
5.0,2005.0,Q2,4.0,Completed,48,0,4,0,0,0
5.0,2005.0,Q2,5.0,Closed,1,0,0,0,0,0
5.0,2005.0,Q2,5.0,Completed,86,0,10,0,0,0
5.0,2005.0,Q2,6.0,Completed,80,0,12,0,0,0
5.0,2005.0,Q3,7.0,Completed,77,0,8,0,0,0
5.0,2005.0,Q3,8.0,Completed,102,0,4,0,0,0
5.0,2005.0,Q3,9.0,Completed,69,0,3,0,0,0
5.0,2005.0,Q4,10.0,Completed,74,0,4,1,0,0
5.0,2005.0,Q4,11.0,Completed,87,0,6,0,0,0
5.0,2005.0,Q4,12.0,Completed,57,0,10,0,0,0
5.0,2006.0,Q1,1.0,Completed,60,0,10,0,0,0
5.0,2006.0,Q1,2.0,Completed,77,0,8,0,0,0
5.0,2006.0,Q1,3.0,Completed,84,0,14,0,0,0
5.0,2006.0,Q2,4.0,Completed,75,0,11,0,0,0
5.0,2006.0,Q2,5.0,Completed,90,0,8,0,0,0
5.0,2006.0,Q2,6.0,Completed,65,0,15,0,0,0
5.0,2006.0,Q3,7.0,Completed,90,0,15,1,0,0
5.0,2006.0,Q3,8.0,Completed,166,0,14,1,0,0
5.0,2006.0,Q3,9.0,Completed,95,0,10,1,0,0
5.0,2006.0,Q4,10.0,Completed,78,0,12,1,0,0
5.0,2006.0,Q4,10.0,Issued,1,0,1,0,0,0
5.0,2006.0,Q4,10.0,Reviews Completed,1,0,1,0,0,0
5.0,2006.0,Q4,11.0,Completed,72,0,9,0,0,0
5.0,2006.0,Q4,12.0,Completed,58,0,11,0,0,0
5.0,2007.0,Q1,1.0,Completed,66,0,8,1,0,0
5.0,2007.0,Q1,2.0,Completed,47,0,7,1,0,0
5.0,2007.0,Q1,3.0,Completed,79,0,11,0,0,0
5.0,2007.0,Q2,4.0,Completed,110,0,9,0,0,0
5.0,2007.0,Q2,5.0,Completed,90,0,8,0,0,0
5.0,2007.0,Q2,6.0,Completed,82,0,9,1,0,0
5.0,2007.0,Q3,7.0,Completed,108,0,6,0,0,0
5.0,2007.0,Q3,8.0,Completed,96,0,10,1,0,0
5.0,2007.0,Q3,9.0,Completed,86,0,8,1,0,0
5.0,2007.0,Q4,10.0,Completed,101,0,5,0,0,0
5.0,2007.0,Q4,11.0,Completed,74,0,10,1,0,0
5.0,2007.0,Q4,12.0,Completed,70,0,13,1,0,0
5.0,2008.0,Q1,1.0,Completed,124,0,18,0,0,0
5.0,2008.0,Q1,2.0,Closed,1,0,0,0,0,0
5.0,2008.0,Q1,2.0,Completed,102,0,7,0,0,0
5.0,2008.0,Q1,3.0,Completed,91,0,15,0,0,0
5.0,2008.0,Q2,4.0,Completed,94,0,14,0,0,0
5.0,2008.0,Q2,5.0,Completed,85,0,7,0,0,0
5.0,2008.0,Q2,6.0,Completed,136,0,8,0,0,0
5.0,2008.0,Q3,7.0,Completed,106,0,6,0,0,0
5.0,2008.0,Q3,8.0,Completed,103,0,6,0,0,0
5.0,2008.0,Q3,9.0,Completed,115,0,2,0,0,0
5.0,2008.0,Q4,10.0,Completed,146,0,9,0,0,0
5.0,2008.0,Q4,11.0,Completed,91,0,6,0,0,0
5.0,2008.0,Q4,12.0,Completed,70,0,8,0,0,0
5.0,2009.0,Q1,1.0,Completed,82,0,5,0,0,0
5.0,2009.0,Q1,2.0,Completed,78,0,12,1,0,0
5.0,2009.0,Q1,3.0,Completed,58,0,7,1,0,0
5.0,2009.0,Q2,4.0,Completed,67,0,7,1,0,0
5.0,2009.0,Q2,5.0,Completed,77,0,8,2,0,0
5.0,2009.0,Q2,6.0,Completed,96,0,8,2,0,0
5.0,2009.0,Q3,7.0,Completed,74,0,7,1,0,0
5.0,2009.0,Q3,8.0,Completed,101,0,9,0,0,0
5.0,2009.0,Q3,9.0,Completed,94,0,8,0,0,0
5.0,2009.0,Q4,10.0,Completed,86,0,8,0,0,0
5.0,2009.0,Q4,11.0,Completed,70,0,7,0,0,0
5.0,2009.0,Q4,12.0,Completed,79,0,10,0,0,0
5.0,2010.0,Q1,1.0,Completed,73,0,8,0,0,0
5.0,2010.0,Q1,2.0,Completed,66,0,14,0,0,0
5.0,2010.0,Q1,3.0,Completed,68,0,7,0,0,0
5.0,2010.0,Q2,4.0,Completed,67,0,8,1,0,0
5.0,2010.0,Q2,5.0,Completed,54,0,8,0,0,0
5.0,2010.0,Q2,6.0,Completed,67,0,4,0,0,0
5.0,2010.0,Q3,7.0,Closed,1,0,0,0,0,0
5.0,2010.0,Q3,7.0,Completed,89,0,5,0,0,0
5.0,2010.0,Q3,8.0,Completed,117,0,10,0,0,0
5.0,2010.0,Q3,9.0,Completed,103,0,8,1,0,0
5.0,2010.0,Q4,10.0,Closed,1,0,0,0,0,0
5.0,2010.0,Q4,10.0,Completed,73,0,5,0,0,0
5.0,2010.0,Q4,11.0,Completed,60,0,3,0,0,0
5.0,2010.0,Q4,12.0,Completed,50,0,9,0,0,0
5.0,2011.0,Q1,1.0,Completed,59,0,11,0,0,0
5.0,2011.0,Q1,2.0,Completed,47,0,8,1,0,0
5.0,2011.0,Q1,3.0,Completed,51,0,2,0,0,0
5.0,2011.0,Q2,4.0,Completed,41,0,8,0,0,0
5.0,2011.0,Q2,5.0,Completed,73,0,6,0,0,0
5.0,2011.0,Q2,6.0,Completed,77,0,7,0,0,0
5.0,2011.0,Q3,7.0,Completed,68,0,3,0,0,0
5.0,2011.0,Q3,8.0,Completed,91,0,9,3,0,0
5.0,2011.0,Q3,9.0,Completed,64,0,6,2,0,0
5.0,2011.0,Q4,10.0,Completed,71,0,10,0,0,0
5.0,2011.0,Q4,11.0,Completed,48,0,11,0,0,0
5.0,2011.0,Q4,12.0,Completed,65,0,13,0,0,0
5.0,2012.0,Q1,1.0,Completed,43,0,9,0,0,0
5.0,2012.0,Q1,2.0,Completed,32,0,10,0,0,0
5.0,2012.0,Q1,3.0,Completed,36,0,8,0,0,0
5.0,2012.0,Q2,4.0,Completed,50,0,4,0,0,0
5.0,2012.0,Q2,5.0,Completed,41,0,4,1,0,0
5.0,2012.0,Q2,6.0,Completed,61,0,4,0,0,0
5.0,2012.0,Q3,7.0,Closed,1,0,0,0,0,0
5.0,2012.0,Q3,7.0,Completed,75,0,6,1,0,0
5.0,2012.0,Q3,8.0,Completed,61,0,8,1,0,0
5.0,2012.0,Q3,9.0,Closed,1,0,0,0,0,0
5.0,2012.0,Q3,9.0,Completed,76,0,14,0,0,0
5.0,2012.0,Q4,10.0,Completed,62,0,6,0,0,0
5.0,2012.0,Q4,11.0,Completed,41,0,7,0,0,0
5.0,2012.0,Q4,12.0,Completed,63,0,10,0,0,0
5.0,2013.0,Q1,1.0,Closed,1,0,0,0,0,0
5.0,2013.0,Q1,1.0,Completed,64,0,19,1,0,0
5.0,2013.0,Q1,2.0,Completed,66,0,13,1,0,0
5.0,2013.0,Q1,3.0,Completed,72,0,15,0,0,0
5.0,2013.0,Q2,4.0,Completed,49,0,12,1,0,0
5.0,2013.0,Q2,5.0,Completed,53,0,12,0,0,0
5.0,2013.0,Q2,6.0,Completed,63,0,10,0,0,0
5.0,2013.0,Q3,7.0,Completed,120,0,11,0,0,0
5.0,2013.0,Q3,8.0,Completed,95,0,11,1,0,0
5.0,2013.0,Q3,9.0,Completed,76,0,11,0,0,0
5.0,2013.0,Q4,10.0,Completed,70,0,13,0,0,0
5.0,2013.0,Q4,11.0,Completed,63,0,14,2,0,0
5.0,2013.0,Q4,12.0,Completed,56,0,9,0,0,0
5.0,2014.0,Q1,1.0,Completed,88,0,14,0,0,0
5.0,2014.0,Q1,2.0,Closed,1,0,0,0,0,0
5.0,2014.0,Q1,2.0,Completed,80,0,9,0,0,0
5.0,2014.0,Q1,3.0,Completed,93,0,12,1,0,0
5.0,2014.0,Q2,4.0,Completed,90,0,9,0,0,0
5.0,2014.0,Q2,5.0,Completed,77,0,8,1,0,0
5.0,2014.0,Q2,6.0,Completed,86,0,7,0,0,0
5.0,2014.0,Q3,7.0,Completed,97,0,15,0,0,0
5.0,2014.0,Q3,8.0,Completed,90,0,12,0,0,0
5.0,2014.0,Q3,9.0,Completed,91,0,10,1,0,0
5.0,2014.0,Q4,10.0,Completed,117,0,10,2,0,0
5.0,2014.0,Q4,11.0,Closed,1,0,0,0,0,0
5.0,2014.0,Q4,11.0,Completed,55,0,8,2,0,0
5.0,2014.0,Q4,12.0,Completed,69,0,10,0,0,0
5.0,2015.0,Q1,1.0,Completed,64,0,10,0,0,0
5.0,2015.0,Q1,2.0,Closed,1,0,0,0,0,0
5.0,2015.0,Q1,2.0,Completed,59,0,5,0,0,0
5.0,2015.0,Q1,3.0,Completed,81,0,17,0,0,0
5.0,2015.0,Q2,4.0,Completed,82,0,13,0,0,0
5.0,2015.0,Q2,5.0,Completed,94,0,11,0,0,0
5.0,2015.0,Q2,6.0,Completed,84,0,15,1,0,0
5.0,2015.0,Q3,7.0,Completed,126,0,18,1,0,0
5.0,2015.0,Q3,8.0,Completed,102,0,8,0,0,0
5.0,2015.0,Q3,9.0,Completed,90,0,11,1,0,0
5.0,2015.0,Q4,10.0,Completed,87,0,15,0,0,0
5.0,2015.0,Q4,11.0,Completed,75,0,14,0,0,0
5.0,2015.0,Q4,12.0,Completed,71,0,12,1,0,0
5.0,2016.0,Q1,1.0,Completed,71,0,19,0,0,0
5.0,2016.0,Q1,2.0,Completed,85,0,19,0,0,0
5.0,2016.0,Q1,3.0,Completed,116,0,26,1,0,0
5.0,2016.0,Q2,4.0,Completed,78,0,7,0,0,0
5.0,2016.0,Q2,5.0,Completed,89,0,13,0,0,0
5.0,2016.0,Q2,6.0,Completed,135,0,13,0,0,0
5.0,2016.0,Q3,7.0,Closed,1,0,0,0,0,0
5.0,2016.0,Q3,7.0,Completed,120,0,16,0,0,0
5.0,2016.0,Q3,8.0,Completed,114,0,15,1,0,0
5.0,2016.0,Q3,9.0,Closed,1,0,0,0,0,0
5.0,2016.0,Q3,9.0,Completed,101,0,14,0,0,0
5.0,2016.0,Q4,10.0,Completed,116,0,12,0,0,0
5.0,2016.0,Q4,11.0,Closed,1,0,0,0,0,0
5.0,2016.0,Q4,11.0,Completed,66,0,10,1,0,0
